醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5932023183,0,50,2020/02/10 18:00:38
5932023192,0,12,2020/02/10 18:00:38
5932023218,4,28,2020/02/10 18:00:38
5932023254,72,30,2020/02/10 18:00:38
5932023263,10,28,2020/02/10 18:00:38
5932023281,6,20,2020/02/10 18:00:38
5932023307,5,40,2020/02/10 18:00:38
5932023325,0,20,2020/02/10 18:00:38
5932023334,1,10,2020/02/10 18:00:38
5932023352,0,80,2020/02/10 18:00:38
5932023361,100,116,2020/02/10 18:00:38
5932023370,4,56,2020/02/10 18:00:38
5932023432,0,16,2020/02/10 18:00:38
5932023450,0,26,2020/02/10 18:00:38
5932023478,2,48,2020/02/10 18:00:38
5932023503,191,56,2020/02/10 18:00:38
5932023512,2,0,2020/02/10 18:00:38
5932023521,0,46,2020/02/10 18:00:38
5932023549,0,6,2020/02/10 18:00:38
5932023558,0,58,2020/02/10 18:00:38
5932023576,0,60,2020/02/10 18:00:38
5932023594,0,36,2020/02/10 18:00:38
5932023601,0,40,2020/02/10 18:00:38
5932023610,0,26,2020/02/10 18:00:38
5932023629,0,46,2020/02/10 18:00:38
5932023647,0,16,2020/02/10 18:00:38
5932023656,0,6,2020/02/10 18:00:38
5932023665,2,48,2020/02/10 18:00:38
5932023674,6,80,2020/02/10 18:00:38
5932023683,1,46,2020/02/10 18:00:38
5932023692,0,24,2020/02/10 18:00:38
5932023718,0,2,2020/02/10 18:00:38
5932023727,0,10,2020/02/10 18:00:38
5932023745,0,92,2020/02/10 18:00:38
5932023763,0,28,2020/02/10 18:00:38
5932023772,0,34,2020/02/10 18:00:38
5932023781,48,56,2020/02/10 18:00:38
5932023807,201,120,2020/02/10 18:00:38
5932023843,188,60,2020/02/10 18:00:38
5932025007,4,62,2020/02/10 18:00:38
5932028133,0,8,2020/02/10 18:00:38
5932028375,0,34,2020/02/10 18:00:38
5932028491,2,0,2020/02/10 18:00:38
5932029676,0,56,2020/02/10 18:00:38
5932029934,16,96,2020/02/10 18:00:38
593202A002,59,102,2020/02/10 18:00:38
593202A173,4,24,2020/02/10 18:00:38
593202A226,0,80,2020/02/10 18:00:38
593202A244,0,30,2020/02/10 18:00:38
593202A360,0,26,2020/02/10 18:00:38
593202A600,72,68,2020/02/10 18:00:38
593202A655,197,56,2020/02/10 18:00:38
593202A664,0,42,2020/02/10 18:00:38
593202A833,4,28,2020/02/10 18:00:38
593202A931,24,48,2020/02/10 18:00:38
593202B054,0,62,2020/02/10 18:00:38
593202B143,0,42,2020/02/10 18:00:38
593202B214,0,66,2020/02/10 18:00:38
593202B296,2,76,2020/02/10 18:00:38
593202B330,0,60,2020/02/10 18:00:38
593202B349,0,34,2020/02/10 18:00:38
593202B358,0,60,2020/02/10 18:00:38
593202B394,2,0,2020/02/10 18:00:38
593202B401,0,22,2020/02/10 18:00:38
593202B438,0,28,2020/02/10 18:00:38
593202B483,110,68,2020/02/10 18:00:38
593202B492,0,82,2020/02/10 18:00:38
593202B572,0,36,2020/02/10 18:00:38
593202B634,6,20,2020/02/10 18:00:38
593202B732,198,130,2020/02/10 18:00:38
593202B787,0,22,2020/02/10 18:00:38
5932030062,0,2,2020/02/10 18:00:38
5932030160,1,33,2020/02/10 18:00:38
5932030179,0,28,2020/02/10 18:00:38
5932031354,0,45,2020/02/10 18:00:38
5932031372,0,22,2020/02/10 18:00:38
5932031407,0,62,2020/02/10 18:00:38
5932031701,2,8,2020/02/10 18:00:38
5932031710,0,50,2020/02/10 18:00:38
5932031729,0,16,2020/02/10 18:00:38
5932031747,1,5,2020/02/10 18:00:38
5932031756,8,48,2020/02/10 18:00:38
5932031783,0,2,2020/02/10 18:00:38
5932031792,588,158,2020/02/10 18:00:38
5932031827,22,6,2020/02/10 18:00:38
5932040175,0,2,2020/02/10 18:00:38
5932040246,0,10,2020/02/10 18:00:38
5932040255,2,6,2020/02/10 18:00:38
5932040308,20,24,2020/02/10 18:00:38
5932042080,0,72,2020/02/10 18:00:38
5932042124,0,4,2020/02/10 18:00:38
5932042213,4,54,2020/02/10 18:00:38
5932042231,2,4,2020/02/10 18:00:38
5932042240,0,10,2020/02/10 18:00:38
5932042259,0,70,2020/02/10 18:00:38
5932042320,0,12,2020/02/10 18:00:38
5932042348,0,10,2020/02/10 18:00:38
5932042419,8,82,2020/02/10 18:00:38
5932042491,0,12,2020/02/10 18:00:38
5932042679,4,0,2020/02/10 18:00:38
5932042866,10,12,2020/02/10 18:00:38
5932042955,0,26,2020/02/10 18:00:38
5932043005,0,42,2020/02/10 18:00:38
5932043078,0,25,2020/02/10 18:00:38
5932043087,12,6,2020/02/10 18:00:38
5932043130,6,6,2020/02/10 18:00:38
5932043149,48,64,2020/02/10 18:00:38
5932043158,3,52,2020/02/10 18:00:38
5932043210,0,6,2020/02/10 18:00:38
5932043274,0,36,2020/02/10 18:00:38
5932043283,0,70,2020/02/10 18:00:38
5932043309,1,29,2020/02/10 18:00:38
5932043318,0,12,2020/02/10 18:00:38
5932043327,2,0,2020/02/10 18:00:38
5932043336,206,48,2020/02/10 18:00:38
5932043345,6,40,2020/02/10 18:00:38
5932043354,0,52,2020/02/10 18:00:38
5932050019,0,40,2020/02/10 18:00:38
5932050180,8,14,2020/02/10 18:00:38
5932050215,4,0,2020/02/10 18:00:38
5932050224,6,6,2020/02/10 18:00:38
5932051285,2,0,2020/02/10 18:00:38
5932051310,26,116,2020/02/10 18:00:38
5932051329,4,26,2020/02/10 18:00:38
5932051392,2,42,2020/02/10 18:00:38
5932051427,8,32,2020/02/10 18:00:38
5932051472,0,52,2020/02/10 18:00:38
5932051749,48,116,2020/02/10 18:00:38
5932051829,4,26,2020/02/10 18:00:38
5932051972,0,44,2020/02/10 18:00:38
5932052004,0,19,2020/02/10 18:00:38
5932052013,2,22,2020/02/10 18:00:38
5932052077,98,40,2020/02/10 18:00:38
5932052086,10,72,2020/02/10 18:00:38
5932052200,0,42,2020/02/10 18:00:38
5932052228,0,14,2020/02/10 18:00:38
5932052273,2,32,2020/02/10 18:00:38
5932052308,0,28,2020/02/10 18:00:38
5932052326,0,64,2020/02/10 18:00:38
5932052335,0,100,2020/02/10 18:00:38
5932052362,0,42,2020/02/10 18:00:38
5932052406,6,98,2020/02/10 18:00:38
5932052415,0,50,2020/02/10 18:00:38
5932052433,2,12,2020/02/10 18:00:38
5932052442,0,32,2020/02/10 18:00:38
5932052479,14,0,2020/02/10 18:00:38
5932052540,8,36,2020/02/10 18:00:38
5932052559,0,30,2020/02/10 18:00:38
5932052595,10,10,2020/02/10 18:00:38
5932052700,0,80,2020/02/10 18:00:38
5932052746,32,38,2020/02/10 18:00:38
5932052755,0,24,2020/02/10 18:00:38
5932052764,0,22,2020/02/10 18:00:38
5932052808,4,6,2020/02/10 18:00:38
5932052844,194,68,2020/02/10 18:00:38
5932052853,0,6,2020/02/10 18:00:38
5932052871,20,8,2020/02/10 18:00:38
5932052880,0,37,2020/02/10 18:00:38
5932052906,2,26,2020/02/10 18:00:38
5932052915,0,38,2020/02/10 18:00:38
5932052924,8,64,2020/02/10 18:00:38
5932052933,2,36,2020/02/10 18:00:38
5932052951,0,24,2020/02/10 18:00:38
5932052979,4,60,2020/02/10 18:00:38
5932053001,0,24,2020/02/10 18:00:38
5932053010,12,0,2020/02/10 18:00:38
5932053029,14,38,2020/02/10 18:00:38
5932053047,4,2,2020/02/10 18:00:38
5932060088,0,22,2020/02/10 18:00:38
5932060140,2,10,2020/02/10 18:00:38
5932061003,4,14,2020/02/10 18:00:38
5932062046,0,28,2020/02/10 18:00:38
5932062117,0,32,2020/02/10 18:00:38
5932062126,2,0,2020/02/10 18:00:38
5932062144,8,20,2020/02/10 18:00:38
5932062162,76,78,2020/02/10 18:00:38
5932062171,34,22,2020/02/10 18:00:38
5932062377,10,52,2020/02/10 18:00:38
5932062402,0,32,2020/02/10 18:00:38
5932062411,250,66,2020/02/10 18:00:38
5932062439,62,26,2020/02/10 18:00:38
5932062457,1,2,2020/02/10 18:00:38
5932070164,0,18,2020/02/10 18:00:38
5932070208,0,20,2020/02/10 18:00:38
5932070235,0,8,2020/02/10 18:00:38
5932070253,0,13,2020/02/10 18:00:38
5932071009,0,66,2020/02/10 18:00:38
5932076111,4,62,2020/02/10 18:00:38
5932076148,2,30,2020/02/10 18:00:38
5932076255,0,56,2020/02/10 18:00:38
5932076399,0,36,2020/02/10 18:00:38
5932076424,0,23,2020/02/10 18:00:38
5932076568,195,56,2020/02/10 18:00:38
5932076657,0,26,2020/02/10 18:00:38
5932076746,196,54,2020/02/10 18:00:38
5932076791,4,18,2020/02/10 18:00:38
5932076835,0,48,2020/02/10 18:00:38
5932076844,198,72,2020/02/10 18:00:38
5932077001,0,44,2020/02/10 18:00:38
5932077056,198,70,2020/02/10 18:00:38
5932077092,0,22,2020/02/10 18:00:38
5932077118,64,14,2020/02/10 18:00:38
5932077145,2,22,2020/02/10 18:00:38
5932077154,0,26,2020/02/10 18:00:38
5932077163,4,9,2020/02/10 18:00:38
5932077172,1,21,2020/02/10 18:00:38
5932077225,12,78,2020/02/10 18:00:38
5932077261,12,8,2020/02/10 18:00:38
5932077270,0,67,2020/02/10 18:00:38
5932077298,2,30,2020/02/10 18:00:38
5932077305,0,2,2020/02/10 18:00:38
5932077341,2,115,2020/02/10 18:00:38
5932077350,0,14,2020/02/10 18:00:38
5932077369,6,1,2020/02/10 18:00:38
5932077378,2,19,2020/02/10 18:00:38
5932077396,92,38,2020/02/10 18:00:38
5932077403,0,2,2020/02/10 18:00:38
5932077421,8,26,2020/02/10 18:00:38
5932077430,2,18,2020/02/10 18:00:38
5932077449,2,21,2020/02/10 18:00:38
5932077458,0,62,2020/02/10 18:00:38
5932077467,0,4,2020/02/10 18:00:38
5932080080,0,50,2020/02/10 18:00:38
5932080099,0,33,2020/02/10 18:00:38
5932080197,0,16,2020/02/10 18:00:38
5932083081,0,10,2020/02/10 18:00:38
5932083303,0,26,2020/02/10 18:00:38
5932083330,104,103,2020/02/10 18:00:38
5932083394,2,64,2020/02/10 18:00:38
5932083438,0,40,2020/02/10 18:00:38
5932083456,2,82,2020/02/10 18:00:38
5932083509,0,132,2020/02/10 18:00:38
5932083527,8,2,2020/02/10 18:00:38
5932083670,10,38,2020/02/10 18:00:38
5932083812,0,18,2020/02/10 18:00:38
5932083894,0,48,2020/02/10 18:00:38
5932083965,0,2,2020/02/10 18:00:38
5932083974,104,30,2020/02/10 18:00:38
5932084113,178,76,2020/02/10 18:00:38
5932084195,0,34,2020/02/10 18:00:38
5932084248,6,0,2020/02/10 18:00:38
5932084257,0,12,2020/02/10 18:00:38
5932084319,0,38,2020/02/10 18:00:38
5932084373,0,38,2020/02/10 18:00:38
5932084435,1,52,2020/02/10 18:00:38
5932084480,0,12,2020/02/10 18:00:38
5932084499,0,4,2020/02/10 18:00:38
5932084560,2,2,2020/02/10 18:00:38
5932084579,8,8,2020/02/10 18:00:38
5932084613,0,2,2020/02/10 18:00:38
5932084631,0,35,2020/02/10 18:00:38
5932084640,96,78,2020/02/10 18:00:38
5932084659,0,4,2020/02/10 18:00:38
5932084668,2,20,2020/02/10 18:00:38
5932084677,0,22,2020/02/10 18:00:38
5932084686,0,27,2020/02/10 18:00:38
5932090148,7,44,2020/02/10 18:00:38
5932098073,0,2,2020/02/10 18:00:38
5932098091,0,60,2020/02/10 18:00:38
5932099132,0,26,2020/02/10 18:00:38
5932099150,0,2,2020/02/10 18:00:38
5932099196,0,36,2020/02/10 18:00:38
5932099203,1,15,2020/02/10 18:00:38
5932099285,0,58,2020/02/10 18:00:38
5932099383,2,20,2020/02/10 18:00:38
5932099436,0,70,2020/02/10 18:00:38
5932099516,10,40,2020/02/10 18:00:38
5932099614,2,130,2020/02/10 18:00:38
5932099623,0,16,2020/02/10 18:00:38
5932099650,0,8,2020/02/10 18:00:38
5932099669,6,0,2020/02/10 18:00:38
5932099678,0,6,2020/02/10 18:00:38
5932099687,0,24,2020/02/10 18:00:38
5932099696,0,12,2020/02/10 18:00:38
5932099776,16,33,2020/02/10 18:00:38
5932099829,0,72,2020/02/10 18:00:38
5932099847,0,60,2020/02/10 18:00:38
5932099856,8,12,2020/02/10 18:00:38
5932099874,200,64,2020/02/10 18:00:38
5932099883,0,18,2020/02/10 18:00:38
5932099892,6,20,2020/02/10 18:00:38
5932099909,0,16,2020/02/10 18:00:38
5932100185,0,2,2020/02/10 18:00:38
5932100210,12,28,2020/02/10 18:00:38
5932100354,1,0,2020/02/10 18:00:38
5932100381,0,6,2020/02/10 18:00:38
5932100443,0,42,2020/02/10 18:00:38
5932100612,0,2,2020/02/10 18:00:38
5932100685,3,14,2020/02/10 18:00:38
5932100701,4,46,2020/02/10 18:00:38
5932100765,0,6,2020/02/10 18:00:38
5932100774,0,30,2020/02/10 18:00:38
5932100792,0,42,2020/02/10 18:00:38
5932100809,0,36,2020/02/10 18:00:38
5932100836,0,30,2020/02/10 18:00:38
5932100845,2,8,2020/02/10 18:00:38
5932100863,0,42,2020/02/10 18:00:38
5932100872,0,26,2020/02/10 18:00:38
5932100881,4,0,2020/02/10 18:00:38
5932100916,2,2,2020/02/10 18:00:38
5932100925,0,10,2020/02/10 18:00:38
5932100952,40,8,2020/02/10 18:00:38
5932100989,4,14,2020/02/10 18:00:38
5932101002,5,0,2020/02/10 18:00:38
5932101011,0,86,2020/02/10 18:00:38
5932101039,200,50,2020/02/10 18:00:38
5932101057,19,34,2020/02/10 18:00:38
5932101066,0,4,2020/02/10 18:00:38
5932101075,0,14,2020/02/10 18:00:38
5932101084,0,6,2020/02/10 18:00:38
5932101100,0,4,2020/02/10 18:00:38
5932108305,2,6,2020/02/10 18:00:38
5932108378,0,10,2020/02/10 18:00:38
5932108387,0,32,2020/02/10 18:00:38
5932108396,0,24,2020/02/10 18:00:38
5932108430,0,44,2020/02/10 18:00:38
5932108529,0,34,2020/02/10 18:00:38
5932108574,0,18,2020/02/10 18:00:38
5932109857,0,2,2020/02/10 18:00:38
5932109955,0,8,2020/02/10 18:00:38
5932109973,2,26,2020/02/10 18:00:38
5932109982,4,6,2020/02/10 18:00:38
593210A078,0,26,2020/02/10 18:00:38
593210A103,0,14,2020/02/10 18:00:38
593210A238,6,22,2020/02/10 18:00:38
5932111213,0,15,2020/02/10 18:00:38
5932120016,12,0,2020/02/10 18:00:38
5932120098,10,34,2020/02/10 18:00:38
5932120105,0,6,2020/02/10 18:00:38
5932120141,4,4,2020/02/10 18:00:38
5932120169,0,4,2020/02/10 18:00:38
5932124087,0,10,2020/02/10 18:00:38
5932124096,2,72,2020/02/10 18:00:38
5932124185,0,30,2020/02/10 18:00:38
5932124265,0,12,2020/02/10 18:00:38
5932124345,0,60,2020/02/10 18:00:38
5932124354,6,38,2020/02/10 18:00:38
5932124372,0,4,2020/02/10 18:00:38
5932130049,2,80,2020/02/10 18:00:38
5933010055,0,21,2020/02/10 18:00:38
5933010064,8,34,2020/02/10 18:00:38
5933010082,0,22,2020/02/10 18:00:38
5933010091,195,95,2020/02/10 18:00:38
5933010144,6,46,2020/02/10 18:00:38
5933011178,0,56,2020/02/10 18:00:38
5933011196,4,34,2020/02/10 18:00:38
5933011230,0,67,2020/02/10 18:00:38
5933011258,0,42,2020/02/10 18:00:38
5933020104,0,16,2020/02/10 18:00:38
5933021254,0,20,2020/02/10 18:00:38
5933030011,0,20,2020/02/10 18:00:38
5933030066,0,12,2020/02/10 18:00:38
5933030084,0,10,2020/02/10 18:00:38
5933030146,0,8,2020/02/10 18:00:38
5933030306,0,16,2020/02/10 18:00:38
5933030324,0,46,2020/02/10 18:00:38
5933031456,0,38,2020/02/10 18:00:38
5933031554,0,4,2020/02/10 18:00:38
5933031643,0,16,2020/02/10 18:00:38
5933031652,2,0,2020/02/10 18:00:38
5933031689,0,52,2020/02/10 18:00:38
5933031698,6,0,2020/02/10 18:00:38
5933031714,0,5,2020/02/10 18:00:38
5933031723,14,28,2020/02/10 18:00:38
5933031741,4,30,2020/02/10 18:00:38
5933031750,2,0,2020/02/10 18:00:38
5933031769,206,66,2020/02/10 18:00:38
5933031778,0,41,2020/02/10 18:00:38
5933031796,0,12,2020/02/10 18:00:38
5933031803,14,58,2020/02/10 18:00:38
5933031821,100,24,2020/02/10 18:00:38
5933031830,0,44,2020/02/10 18:00:38
5933050059,0,16,2020/02/10 18:00:38
5933050102,2,0,2020/02/10 18:00:38
5933050111,0,28,2020/02/10 18:00:38
5933050317,14,0,2020/02/10 18:00:38
5933050424,0,18,2020/02/10 18:00:38
5933051627,0,8,2020/02/10 18:00:38
5933051672,0,42,2020/02/10 18:00:38
5933052053,2,0,2020/02/10 18:00:38
5933052133,2,1,2020/02/10 18:00:38
5933052286,0,35,2020/02/10 18:00:38
5933052311,0,42,2020/02/10 18:00:38
5933052393,4,0,2020/02/10 18:00:38
5933052446,0,13,2020/02/10 18:00:38
5933052517,0,4,2020/02/10 18:00:38
5933052535,11,0,2020/02/10 18:00:38
5933052606,22,2,2020/02/10 18:00:38
5933052704,12,24,2020/02/10 18:00:38
5933052731,0,12,2020/02/10 18:00:38
5933052777,4,0,2020/02/10 18:00:38
5933052811,2,57,2020/02/10 18:00:38
5933052866,6,0,2020/02/10 18:00:38
5933052875,0,11,2020/02/10 18:00:38
5933052955,2,2,2020/02/10 18:00:38
5933052973,0,2,2020/02/10 18:00:38
5933052982,0,5,2020/02/10 18:00:38
5933053023,24,2,2020/02/10 18:00:38
5933053041,0,1,2020/02/10 18:00:38
5933053050,0,44,2020/02/10 18:00:38
5933053103,2,0,2020/02/10 18:00:38
5933053130,0,10,2020/02/10 18:00:38
5933053149,200,50,2020/02/10 18:00:38
5933053158,0,2,2020/02/10 18:00:38
5933053167,20,26,2020/02/10 18:00:38
5933053185,100,30,2020/02/10 18:00:38
5933053201,4,2,2020/02/10 18:00:38
5933053210,0,1,2020/02/10 18:00:38
5933053229,0,4,2020/02/10 18:00:38
5933053247,196,56,2020/02/10 18:00:38
5933053256,200,64,2020/02/10 18:00:38
5933053265,0,5,2020/02/10 18:00:38
5933060162,0,4,2020/02/10 18:00:38
5933061249,4,48,2020/02/10 18:00:38
5933061276,0,34,2020/02/10 18:00:38
5933061463,0,1,2020/02/10 18:00:38
5933061543,0,34,2020/02/10 18:00:38
5933061552,0,6,2020/02/10 18:00:38
5933061570,2,6,2020/02/10 18:00:38
5933061589,50,20,2020/02/10 18:00:38
5933061632,0,1,2020/02/10 18:00:38
5933061650,0,56,2020/02/10 18:00:38
5933061696,0,19,2020/02/10 18:00:38
5933061703,0,4,2020/02/10 18:00:38
5933061712,204,54,2020/02/10 18:00:38
5933080011,8,0,2020/02/10 18:00:38
5933080119,10,4,2020/02/10 18:00:38
5933080137,100,20,2020/02/10 18:00:38
5933081429,14,0,2020/02/10 18:00:38
5933081447,4,3,2020/02/10 18:00:38
5933081474,0,3,2020/02/10 18:00:38
5933081518,10,20,2020/02/10 18:00:38
5933081536,6,0,2020/02/10 18:00:38
5933081545,0,4,2020/02/10 18:00:38
5933081554,214,42,2020/02/10 18:00:38
5933081572,0,4,2020/02/10 18:00:38
5933090071,0,6,2020/02/10 18:00:38
5933091112,14,0,2020/02/10 18:00:38
5933091121,2,0,2020/02/10 18:00:38
5933101088,0,4,2020/02/10 18:00:38
5933111119,0,10,2020/02/10 18:00:38
5933130529,3,6,2020/02/10 18:00:38
5934010013,0,38,2020/02/10 18:00:38
5934010022,0,6,2020/02/10 18:00:38
5934010068,3,24,2020/02/10 18:00:38
5934010077,0,30,2020/02/10 18:00:38
5934010086,0,20,2020/02/10 18:00:38
5934010193,0,38,2020/02/10 18:00:38
5934010200,0,24,2020/02/10 18:00:38
5934010228,200,54,2020/02/10 18:00:38
5934010282,0,32,2020/02/10 18:00:38
5934011403,0,34,2020/02/10 18:00:38
5934011510,2,50,2020/02/10 18:00:38
5934011529,0,22,2020/02/10 18:00:38
5934011565,0,18,2020/02/10 18:00:38
5934011636,0,22,2020/02/10 18:00:38
5934011725,0,121,2020/02/10 18:00:38
5934011761,0,2,2020/02/10 18:00:38
5934011770,27,132,2020/02/10 18:00:38
5934011887,0,92,2020/02/10 18:00:38
5934011958,0,106,2020/02/10 18:00:38
5934011985,0,42,2020/02/10 18:00:38
5934012008,0,30,2020/02/10 18:00:38
5934012017,3,2,2020/02/10 18:00:38
5934012026,42,36,2020/02/10 18:00:38
5934012044,0,76,2020/02/10 18:00:38
5934012062,0,2,2020/02/10 18:00:38
5934012115,0,50,2020/02/10 18:00:38
5934012133,0,40,2020/02/10 18:00:38
5934012160,12,2,2020/02/10 18:00:38
5934012179,0,34,2020/02/10 18:00:38
5934012197,0,52,2020/02/10 18:00:38
5934012204,0,58,2020/02/10 18:00:38
5934012222,16,128,2020/02/10 18:00:38
5934012231,23,78,2020/02/10 18:00:38
5934012240,0,2,2020/02/10 18:00:38
5934012259,16,26,2020/02/10 18:00:38
5934012295,0,54,2020/02/10 18:00:38
5934012320,2,40,2020/02/10 18:00:38
5934012339,0,110,2020/02/10 18:00:38
5934012348,0,66,2020/02/10 18:00:38
5934012357,0,74,2020/02/10 18:00:38
5934012366,0,6,2020/02/10 18:00:38
5934012375,0,10,2020/02/10 18:00:38
5934020064,4,10,2020/02/10 18:00:38
5934020073,0,40,2020/02/10 18:00:38
5934020153,0,18,2020/02/10 18:00:38
5934020224,0,74,2020/02/10 18:00:38
5934020251,6,20,2020/02/10 18:00:38
5934020288,0,60,2020/02/10 18:00:38
5934021374,0,27,2020/02/10 18:00:38
5934021383,0,55,2020/02/10 18:00:38
5934021409,0,65,2020/02/10 18:00:38
5934021418,0,20,2020/02/10 18:00:38
5934021481,0,66,2020/02/10 18:00:38
5934021490,0,16,2020/02/10 18:00:38
5934021516,2,66,2020/02/10 18:00:38
5934021525,0,71,2020/02/10 18:00:38
5934021534,0,146,2020/02/10 18:00:38
5934021543,0,80,2020/02/10 18:00:38
5934021552,0,58,2020/02/10 18:00:38
5934021561,4,40,2020/02/10 18:00:38
5934021598,0,60,2020/02/10 18:00:38
5934021632,0,24,2020/02/10 18:00:38
5934021641,0,86,2020/02/10 18:00:38
5934021776,0,10,2020/02/10 18:00:38
5934021794,0,86,2020/02/10 18:00:38
5934021801,0,60,2020/02/10 18:00:38
5934021847,0,82,2020/02/10 18:00:38
5934021856,0,32,2020/02/10 18:00:38
5934021883,0,12,2020/02/10 18:00:38
5934021927,0,84,2020/02/10 18:00:38
5934021963,0,12,2020/02/10 18:00:38
5934021972,0,62,2020/02/10 18:00:38
5934021990,0,36,2020/02/10 18:00:38
5934022022,6,60,2020/02/10 18:00:38
5934022031,0,14,2020/02/10 18:00:38
5934022040,8,90,2020/02/10 18:00:38
5934022059,2,0,2020/02/10 18:00:38
5934022068,180,154,2020/02/10 18:00:38
5934030015,101,34,2020/02/10 18:00:38
5934030033,2,82,2020/02/10 18:00:38
5934030051,12,2,2020/02/10 18:00:38
5934031101,31,110,2020/02/10 18:00:38
5934031110,0,24,2020/02/10 18:00:38
5934031138,2,10,2020/02/10 18:00:38
5934031165,0,68,2020/02/10 18:00:38
5934031209,0,20,2020/02/10 18:00:38
5934031218,4,8,2020/02/10 18:00:38
5934031245,0,2,2020/02/10 18:00:38
5934040039,0,42,2020/02/10 18:00:38
5934040093,0,22,2020/02/10 18:00:38
5934041125,0,86,2020/02/10 18:00:38
5934041143,418,110,2020/02/10 18:00:38
5934041161,0,26,2020/02/10 18:00:38
5934041170,0,28,2020/02/10 18:00:38
5934041198,0,76,2020/02/10 18:00:38
5934041205,0,42,2020/02/10 18:00:38
5934051167,62,26,2020/02/10 18:00:38
5934051229,0,26,2020/02/10 18:00:38
5934051247,0,16,2020/02/10 18:00:38
5934061047,68,22,2020/02/10 18:00:38
5934070037,0,34,2020/02/10 18:00:38
5934071034,14,22,2020/02/10 18:00:38
5934071052,0,26,2020/02/10 18:00:38
5934080015,2,30,2020/02/10 18:00:38
5934080024,0,23,2020/02/10 18:00:38
5934081049,24,82,2020/02/10 18:00:38
5934081058,0,53,2020/02/10 18:00:38
5934081067,13,34,2020/02/10 18:00:38
5934081129,0,44,2020/02/10 18:00:38
5934081147,0,64,2020/02/10 18:00:38
5934081156,0,76,2020/02/10 18:00:38
5934081174,0,19,2020/02/10 18:00:38
5934091054,0,40,2020/02/10 18:00:38
5934091072,12,8,2020/02/10 18:00:38
5934091081,6,40,2020/02/10 18:00:38
5934091090,0,16,2020/02/10 18:00:38
5934091125,68,100,2020/02/10 18:00:38
5934100030,0,2,2020/02/10 18:00:38
5935010017,0,16,2020/02/10 18:00:38
5935010035,6,24,2020/02/10 18:00:38
5935010124,6,8,2020/02/10 18:00:38
5935010160,0,14,2020/02/10 18:00:38
5935010213,0,10,2020/02/10 18:00:38
5935010222,4,44,2020/02/10 18:00:38
5935010259,22,0,2020/02/10 18:00:38
5935011523,0,12,2020/02/10 18:00:38
5935011550,0,10,2020/02/10 18:00:38
5935011621,4,74,2020/02/10 18:00:38
5935011710,0,75,2020/02/10 18:00:38
5935011738,0,5,2020/02/10 18:00:38
5935011783,0,2,2020/02/10 18:00:38
5935011818,4,66,2020/02/10 18:00:38
5935011916,2,2,2020/02/10 18:00:38
5935011925,0,44,2020/02/10 18:00:38
5935011952,0,14,2020/02/10 18:00:38
5935011998,8,74,2020/02/10 18:00:38
5935012002,0,22,2020/02/10 18:00:38
5935012084,0,42,2020/02/10 18:00:38
5935012146,2,58,2020/02/10 18:00:38
5935012182,0,46,2020/02/10 18:00:38
5935012191,0,24,2020/02/10 18:00:38
5935012253,0,26,2020/02/10 18:00:38
5935012271,2,20,2020/02/10 18:00:38
5935012315,4,68,2020/02/10 18:00:38
5935012324,0,6,2020/02/10 18:00:38
5935012333,0,34,2020/02/10 18:00:38
5935012342,0,46,2020/02/10 18:00:38
5935012351,14,0,2020/02/10 18:00:38
5935012360,0,84,2020/02/10 18:00:38
5935020013,0,16,2020/02/10 18:00:38
5935020077,8,6,2020/02/10 18:00:38
5935020111,0,4,2020/02/10 18:00:38
5935020148,0,32,2020/02/10 18:00:38
5935021261,6,0,2020/02/10 18:00:38
5935021270,2,10,2020/02/10 18:00:38
5935021323,0,8,2020/02/10 18:00:38
5935021403,4,12,2020/02/10 18:00:38
5935021412,0,4,2020/02/10 18:00:38
5935030091,0,4,2020/02/10 18:00:38
5935030108,0,24,2020/02/10 18:00:38
5935040033,0,4,2020/02/10 18:00:38
5935040257,90,80,2020/02/10 18:00:38
5935040266,6,12,2020/02/10 18:00:38
5935041450,12,14,2020/02/10 18:00:38
5935041469,8,70,2020/02/10 18:00:38
5935041496,8,0,2020/02/10 18:00:38
5935041567,0,12,2020/02/10 18:00:38
5935041736,0,38,2020/02/10 18:00:38
5935041745,204,46,2020/02/10 18:00:38
5935041781,0,24,2020/02/10 18:00:38
5935041790,0,14,2020/02/10 18:00:38
5935041905,4,28,2020/02/10 18:00:38
